symbol,direction,open_time,close_time,entry,sl,tp,exit,qty,result,gross_pnl,fees_paid,pnl_usdt,pnl_r,liq_price
ETH/USDT,short,2025-11-24 02:55:00+00:00,2025-11-24 03:00:00+00:00,2836.046268,2842.01829,2795.7,2842.01829,0.034331,loss,-0.205,0.0975,-0.3025,-1.475,
ETH/USDT,short,2025-11-24 04:30:00+00:00,2025-11-24 05:05:00+00:00,2822.023283,2832.196326,2781.31,2832.196326,0.034455,loss,-0.3505,0.0974,-0.4479,-1.278,
ETH/USDT,short,2025-11-24 05:40:00+00:00,2025-11-24 06:05:00+00:00,2871.64346,2877.92547,2852.11,2852.11,0.033828,win,0.6608,0.0968,0.564,2.654,
ETH/USDT,short,2025-11-24 06:15:00+00:00,2025-11-24 09:20:00+00:00,2850.564005,2863.312548,2805.65,2805.65,0.034118,win,1.5324,0.0965,1.4359,3.301,
ETH/USDT,long,2025-11-24 15:10:00+00:00,2025-11-24 17:20:00+00:00,2818.943767,2805.818724,2871.88,2871.88,0.034602,win,1.8317,0.0985,1.7333,3.816,
ETH/USDT,short,2025-11-24 19:50:00+00:00,2025-11-24 20:10:00+00:00,2960.973772,2972.784438,2857.7,2972.784438,0.03306,loss,-0.3905,0.0981,-0.4885,-1.251,
ETH/USDT,short,2025-11-24 22:25:00+00:00,2025-11-25 00:20:00+00:00,2963.087715,2967.623406,2934.76,2934.76,0.033003,win,0.9349,0.0973,0.8376,5.595,
ETH/USDT,short,2025-11-25 00:45:00+00:00,2025-11-25 01:45:00+00:00,2948.18517,2952.780438,2932.53,2932.53,0.033227,win,0.5202,0.0977,0.4225,2.767,
ETH/USDT,long,2025-11-25 00:50:00+00:00,2025-11-25 01:45:00+00:00,2939.994262,2931.943494,2965.82,2931.943494,0.033316,loss,-0.2682,0.0978,-0.366,-1.365,
ETH/USDT,long,2025-11-25 03:00:00+00:00,2025-11-25 03:20:00+00:00,2922.055298,2915.646754,2945.8,2945.8,0.033528,win,0.7961,0.0984,0.6977,3.247,
ETH/USDT,long,2025-11-25 04:40:00+00:00,2025-11-25 05:25:00+00:00,2929.6641,2919.276028,3215.0,2919.276028,0.033488,loss,-0.3479,0.0979,-0.4458,-1.282,
ETH/USDT,long,2025-11-25 15:55:00+00:00,2025-11-25 16:30:00+00:00,2889.474015,2880.613762,2927.87,2927.87,0.033923,win,1.3025,0.0987,1.2038,4.005,
ETH/USDT,long,2025-11-25 16:50:00+00:00,2025-11-25 17:00:00+00:00,2880.929745,2867.316422,2927.87,2927.87,0.034107,win,1.601,0.0991,1.5019,3.235,
ETH/USDT,short,2025-11-25 19:15:00+00:00,2025-11-25 19:50:00+00:00,2904.58698,2912.38236,2867.74,2912.38236,0.033933,loss,-0.2645,0.0987,-0.3632,-1.373,
ETH/USDT,short,2025-11-25 19:30:00+00:00,2025-11-25 19:40:00+00:00,2890.63396,2903.760636,2792.73,2903.760636,0.034093,loss,-0.4475,0.0988,-0.5463,-1.221,
ETH/USDT,short,2025-11-25 19:50:00+00:00,2025-11-25 20:10:00+00:00,2916.975783,2926.165116,2873.92,2926.165116,0.033726,loss,-0.3099,0.0985,-0.4085,-1.318,
ETH/USDT,short,2025-11-25 20:05:00+00:00,2025-11-25 20:30:00+00:00,2927.680427,2934.5868,2890.23,2934.5868,0.0336,loss,-0.2321,0.0985,-0.3305,-1.424,
ETH/USDT,short,2025-11-26 04:40:00+00:00,2025-11-26 05:15:00+00:00,2935.546493,2939.617806,2921.52,2939.617806,0.033463,loss,-0.1362,0.0983,-0.2345,-1.722,
ETH/USDT,short,2025-11-26 05:15:00+00:00,2025-11-26 05:40:00+00:00,2939.48952,2945.168916,2921.52,2945.168916,0.033402,loss,-0.1897,0.0983,-0.288,-1.518,
ETH/USDT,long,2025-11-26 05:15:00+00:00,2025-11-26 06:45:00+00:00,2934.061297,2929.843914,2961.58,2929.843914,0.03346,loss,-0.1411,0.0981,-0.2392,-1.695,
ETH/USDT,short,2025-11-26 08:45:00+00:00,2025-11-26 13:55:00+00:00,2921.028755,2926.845252,2792.73,2926.845252,0.033577,loss,-0.1953,0.0982,-0.2935,-1.503,
ETH/USDT,long,2025-11-26 10:10:00+00:00,2025-11-26 12:00:00+00:00,2909.549048,2901.459592,2942.4,2901.459592,0.033706,loss,-0.2727,0.0979,-0.3706,-1.359,
ETH/USDT,short,2025-11-26 20:10:00+00:00,2025-11-27 00:45:00+00:00,3023.12768,3033.6066,2944.53,3033.6066,0.032399,loss,-0.3395,0.0981,-0.4376,-1.289,
ETH/USDT,long,2025-11-27 02:55:00+00:00,2025-11-27 03:40:00+00:00,3040.33941,3034.053068,3066.68,3034.053068,0.032187,loss,-0.2023,0.0978,-0.3001,-1.483,
ETH/USDT,short,2025-11-27 03:05:00+00:00,2025-11-27 03:20:00+00:00,3040.15916,3047.919462,3009.54,3047.919462,0.032185,loss,-0.2498,0.098,-0.3477,-1.392,
ETH/USDT,long,2025-11-27 04:20:00+00:00,2025-11-27 05:35:00+00:00,3039.028755,3030.813716,3066.68,3030.813716,0.032158,loss,-0.2642,0.0976,-0.3618,-1.369,
ETH/USDT,short,2025-11-27 05:45:00+00:00,2025-11-27 09:05:00+00:00,3026.421032,3034.1067,2729.64,3034.1067,0.032268,loss,-0.248,0.0978,-0.3458,-1.394,
ETH/USDT,long,2025-11-27 14:35:00+00:00,2025-11-27 17:50:00+00:00,2992.945725,2985.512778,3028.77,3028.77,0.032606,win,1.1681,0.0982,1.0699,4.415,
ETH/USDT,long,2025-11-27 19:00:00+00:00,2025-11-27 22:40:00+00:00,3031.004745,3020.515776,3200.0,3020.515776,0.032267,loss,-0.3384,0.0976,-0.4361,-1.288,
ETH/USDT,short,2025-11-27 21:10:00+00:00,2025-11-27 21:20:00+00:00,3035.626428,3040.668012,3013.01,3040.668012,0.032215,loss,-0.1624,0.0979,-0.2603,-1.603,
ETH/USDT,long,2025-11-28 14:40:00+00:00,2025-11-28 14:45:00+00:00,3060.484477,3051.779522,3090.78,3051.779522,0.031911,loss,-0.2778,0.0975,-0.3753,-1.351,
ETH/USDT,long,2025-11-28 15:40:00+00:00,2025-11-28 15:50:00+00:00,3070.159312,3063.727132,3090.78,3063.727132,0.031786,loss,-0.2045,0.0975,-0.3019,-1.477,
ETH/USDT,short,2025-11-28 15:55:00+00:00,2025-11-28 16:20:00+00:00,3071.593435,3078.26553,3050.12,3050.12,0.031751,win,0.6818,0.0972,0.5846,2.76,
ETH/USDT,short,2025-11-28 16:15:00+00:00,2025-11-28 16:20:00+00:00,3058.23012,3063.082494,3034.81,3034.81,0.031887,win,0.7468,0.0971,0.6496,4.199,
ETH/USDT,long,2025-11-28 18:00:00+00:00,2025-11-29 06:20:00+00:00,3027.583035,3016.266626,3067.33,3016.266626,0.032294,loss,-0.3655,0.0976,-0.463,-1.267,
ETH/USDT,long,2025-11-28 18:20:00+00:00,2025-11-28 22:15:00+00:00,3039.128805,3028.964086,3072.8,3028.964086,0.032168,loss,-0.327,0.0976,-0.4246,-1.298,
ETH/USDT,long,2025-11-28 19:30:00+00:00,2025-11-28 20:05:00+00:00,3047.533005,3039.002078,3084.26,3039.002078,0.032077,loss,-0.2736,0.0976,-0.3713,-1.357,
ETH/USDT,short,2025-11-28 20:10:00+00:00,2025-11-28 20:20:00+00:00,3042.348065,3049.80984,3018.35,3049.80984,0.032107,loss,-0.2396,0.0978,-0.3374,-1.408,
ETH/USDT,long,2025-11-29 04:40:00+00:00,2025-11-29 06:20:00+00:00,3028.088287,3022.415396,3048.66,3022.415396,0.032211,loss,-0.1827,0.0974,-0.2802,-1.533,
ETH/USDT,long,2025-11-29 15:25:00+00:00,2025-11-29 17:30:00+00:00,2998.95873,2990.15185,3182.91,2990.15185,0.032477,loss,-0.286,0.0973,-0.3833,-1.34,
ETH/USDT,long,2025-11-29 18:50:00+00:00,2025-11-30 02:05:00+00:00,2989.47399,2983.363208,3008.93,3008.93,0.032555,win,0.6334,0.0976,0.5357,2.693,
ETH/USDT,long,2025-11-29 20:05:00+00:00,2025-11-30 01:05:00+00:00,2982.875693,2975.144852,3008.0,3008.0,0.032624,win,0.8196,0.0977,0.7219,2.862,
ETH/USDT,short,2025-11-30 03:40:00+00:00,2025-11-30 08:20:00+00:00,2999.284608,3006.041088,2977.55,3006.041088,0.032532,loss,-0.2198,0.0977,-0.3175,-1.444,
ETH/USDT,long,2025-11-30 03:40:00+00:00,2025-11-30 08:25:00+00:00,2989.929217,2984.403,3008.33,3008.33,0.032631,win,0.6004,0.0979,0.5026,2.787,
ETH/USDT,short,2025-11-30 17:10:00+00:00,2025-11-30 20:50:00+00:00,3039.004738,3043.35855,3024.24,3024.24,0.032119,win,0.4742,0.0974,0.3769,2.695,
ETH/USDT,long,2025-12-01 01:10:00+00:00,2025-12-01 02:35:00+00:00,2847.312945,2836.002686,3020.45,2836.002686,0.034308,loss,-0.388,0.0975,-0.4855,-1.251,
ETH/USDT,short,2025-12-01 01:15:00+00:00,2025-12-01 02:05:00+00:00,2858.934818,2865.653016,2833.9,2865.653016,0.034165,loss,-0.2295,0.0978,-0.3273,-1.426,
ETH/USDT,long,2025-12-01 02:20:00+00:00,2025-12-01 02:35:00+00:00,2856.377475,2846.760534,3020.45,2846.760534,0.034173,loss,-0.3286,0.0974,-0.4261,-1.297,
ETH/USDT,short,2025-12-01 04:50:00+00:00,2025-12-01 05:05:00+00:00,2815.516538,2819.173722,2795.0,2819.173722,0.034607,loss,-0.1266,0.0975,-0.2241,-1.77,
ETH/USDT,long,2025-12-01 06:05:00+00:00,2025-12-01 08:00:00+00:00,2821.920255,2813.417204,2858.92,2858.92,0.034513,win,1.277,0.098,1.1789,4.017,
ETH/USDT,long,2025-12-01 08:50:00+00:00,2025-12-01 09:10:00+00:00,2839.37898,2833.313224,3100.0,2833.313224,0.034384,loss,-0.2086,0.0975,-0.3061,-1.468,
ETH/USDT,short,2025-12-01 13:00:00+00:00,2025-12-01 15:15:00+00:00,2833.312635,2839.207728,2800.05,2800.05,0.034436,win,1.1454,0.097,1.0484,5.165,
ETH/USDT,short,2025-12-01 14:10:00+00:00,2025-12-01 14:35:00+00:00,2817.5905,2822.91447,2800.05,2822.91447,0.034625,loss,-0.1843,0.0977,-0.282,-1.53,
ETH/USDT,long,2025-12-01 18:20:00+00:00,2025-12-01 18:35:00+00:00,2747.743185,2739.521986,2819.0,2739.521986,0.035564,loss,-0.2924,0.0976,-0.39,-1.334,
ETH/USDT,short,2025-12-01 20:40:00+00:00,2025-12-01 21:00:00+00:00,2750.394115,2758.211532,2726.15,2758.211532,0.035501,loss,-0.2775,0.0978,-0.3753,-1.352,
ETH/USDT,short,2025-12-02 01:05:00+00:00,2025-12-02 03:30:00+00:00,2807.7954,2812.852458,2786.63,2786.63,0.034749,win,0.7355,0.0972,0.6383,3.632,
ETH/USDT,short,2025-12-02 01:50:00+00:00,2025-12-02 02:15:00+00:00,2799.149725,2804.720832,2522.0,2804.720832,0.034853,loss,-0.1942,0.0977,-0.2918,-1.503,
ETH/USDT,short,2025-12-02 03:05:00+00:00,2025-12-02 03:30:00+00:00,2800.97881,2805.380964,2786.63,2786.63,0.034809,win,0.4995,0.0973,0.4022,2.625,
ETH/USDT,short,2025-12-02 09:50:00+00:00,2025-12-02 10:05:00+00:00,2798.52004,2802.26034,2785.03,2802.26034,0.034918,loss,-0.1306,0.0978,-0.2284,-1.749,
ETH/USDT,short,2025-12-02 19:05:00+00:00,2025-12-03 02:10:00+00:00,3019.914288,3030.525984,2959.1,3030.525984,0.032343,loss,-0.3432,0.0978,-0.4411,-1.285,
ETH/USDT,long,2025-12-02 20:55:00+00:00,2025-12-02 22:00:00+00:00,2981.75013,2975.624756,3002.79,3002.79,0.032753,win,0.6891,0.098,0.5911,2.946,
ETH/USDT,short,2025-12-03 00:45:00+00:00,2025-12-03 01:10:00+00:00,3001.508495,3007.391358,2981.66,3007.391358,0.032577,loss,-0.1916,0.0979,-0.2895,-1.511,
ETH/USDT,short,2025-12-03 06:50:00+00:00,2025-12-03 11:00:00+00:00,3066.68589,3079.36575,3021.91,3021.91,0.03184,win,1.4257,0.0969,1.3287,3.291,
ETH/USDT,short,2025-12-03 11:15:00+00:00,2025-12-03 11:50:00+00:00,3059.004733,3072.734424,2751.16,3072.734424,0.032007,loss,-0.4394,0.0981,-0.5376,-1.223,
ETH/USDT,short,2025-12-03 14:10:00+00:00,2025-12-03 14:40:00+00:00,3064.741863,3083.606598,2751.16,3083.606598,0.031912,loss,-0.602,0.0981,-0.7001,-1.163,
ETH/USDT,short,2025-12-03 15:20:00+00:00,2025-12-03 16:35:00+00:00,3077.645408,3090.557988,3032.51,3090.557988,0.031733,loss,-0.4098,0.0979,-0.5076,-1.239,
ETH/USDT,long,2025-12-03 15:30:00+00:00,2025-12-03 20:50:00+00:00,3074.43645,3057.898298,3139.57,3139.57,0.031763,win,2.0688,0.0987,1.9701,3.751,
ETH/USDT,short,2025-12-03 16:15:00+00:00,2025-12-03 16:30:00+00:00,3075.346558,3086.16711,3032.51,3086.16711,0.03175,loss,-0.3436,0.0978,-0.4414,-1.285,
ETH/USDT,long,2025-12-03 16:50:00+00:00,2025-12-03 16:55:00+00:00,3095.101778,3088.272222,3139.57,3088.272222,0.031489,loss,-0.2151,0.0974,-0.3124,-1.453,
ETH/USDT,long,2025-12-03 16:55:00+00:00,2025-12-03 20:50:00+00:00,3087.207832,3080.253826,3139.57,3139.57,0.03155,win,1.652,0.0982,1.5538,7.082,
ETH/USDT,long,2025-12-03 18:15:00+00:00,2025-12-03 18:50:00+00:00,3120.13929,3114.307014,3139.57,3114.307014,0.031214,loss,-0.182,0.0973,-0.2793,-1.534,
ETH/USDT,long,2025-12-04 00:10:00+00:00,2025-12-04 00:55:00+00:00,3176.177295,3166.006672,3209.24,3166.006672,0.030873,loss,-0.314,0.0979,-0.4119,-1.312,
ETH/USDT,short,2025-12-04 00:20:00+00:00,2025-12-04 00:40:00+00:00,3183.552428,3195.779028,3145.41,3195.779028,0.030799,loss,-0.3766,0.0982,-0.4748,-1.261,
ETH/USDT,short,2025-12-04 02:00:00+00:00,2025-12-04 02:40:00+00:00,3205.441478,3216.04308,3154.99,3216.04308,0.030536,loss,-0.3237,0.098,-0.4218,-1.303,
ETH/USDT,short,2025-12-04 03:45:00+00:00,2025-12-04 04:05:00+00:00,3206.191103,3212.502372,3178.56,3212.502372,0.030503,loss,-0.1925,0.0979,-0.2904,-1.509,
ETH/USDT,short,2025-12-04 04:55:00+00:00,2025-12-04 06:25:00+00:00,3192.757823,3198.969666,2886.0,3198.969666,0.030613,loss,-0.1902,0.0978,-0.288,-1.514,
ETH/USDT,long,2025-12-04 06:45:00+00:00,2025-12-04 07:00:00+00:00,3204.596497,3200.00987,3222.0,3200.00987,0.030482,loss,-0.1398,0.0976,-0.2374,-1.698,
ETH/USDT,long,2025-12-04 07:00:00+00:00,2025-12-04 07:10:00+00:00,3198.67854,3192.521368,3222.22,3192.521368,0.030523,loss,-0.1879,0.0975,-0.2855,-1.519,
ETH/USDT,long,2025-12-04 09:15:00+00:00,2025-12-04 11:40:00+00:00,3189.809107,3182.943284,3214.06,3182.943284,0.03059,loss,-0.21,0.0975,-0.3075,-1.464,
ETH/USDT,long,2025-12-04 10:05:00+00:00,2025-12-04 10:40:00+00:00,3197.522963,3192.801312,3214.06,3192.801312,0.030513,loss,-0.1441,0.0975,-0.2416,-1.677,
ETH/USDT,long,2025-12-04 13:45:00+00:00,2025-12-04 14:50:00+00:00,3169.54398,3163.757122,3189.97,3163.757122,0.030751,loss,-0.178,0.0974,-0.2753,-1.547,
ETH/USDT,short,2025-12-05 04:00:00+00:00,2025-12-05 09:10:00+00:00,3175.19161,3182.796432,3144.58,3144.58,0.030679,win,0.9391,0.0969,0.8422,3.61,
ETH/USDT,short,2025-12-05 04:55:00+00:00,2025-12-05 07:10:00+00:00,3169.739338,3176.6352,3144.58,3176.6352,0.030729,loss,-0.2119,0.0975,-0.3094,-1.46,
ETH/USDT,short,2025-12-05 10:35:00+00:00,2025-12-05 13:30:00+00:00,3142.298065,3148.27953,3110.71,3110.71,0.031034,win,0.9803,0.097,0.8833,4.758,
ETH/USDT,long,2025-12-05 10:45:00+00:00,2025-12-05 11:25:00+00:00,3136.862648,3130.653744,3161.76,3130.653744,0.031085,loss,-0.193,0.0974,-0.2904,-1.505,
ETH/USDT,long,2025-12-05 11:30:00+00:00,2025-12-05 11:35:00+00:00,3123.245842,3113.957084,3161.76,3113.957084,0.031202,loss,-0.2898,0.0973,-0.3871,-1.336,
ETH/USDT,long,2025-12-05 11:55:00+00:00,2025-12-05 13:30:00+00:00,3125.567002,3116.636548,3161.76,3116.636548,0.031154,loss,-0.2782,0.0972,-0.3755,-1.349,
ETH/USDT,short,2025-12-05 18:05:00+00:00,2025-12-05 18:40:00+00:00,3059.999235,3071.804238,3010.68,3010.68,0.031858,win,1.5712,0.0967,1.4745,3.921,
ETH/USDT,long,2025-12-05 18:15:00+00:00,2025-12-05 18:25:00+00:00,3042.805642,3027.49438,3108.53,3027.49438,0.032035,loss,-0.4905,0.0972,-0.5877,-1.198,
ETH/USDT,long,2025-12-05 18:35:00+00:00,2025-12-05 18:40:00+00:00,3021.680085,3012.057468,3055.59,3012.057468,0.03222,loss,-0.31,0.0972,-0.4072,-1.314,
ETH/USDT,short,2025-12-05 19:50:00+00:00,2025-12-06 14:15:00+00:00,3036.051215,3049.129704,2991.82,3049.129704,0.032141,loss,-0.4204,0.0978,-0.5181,-1.233,
ETH/USDT,long,2025-12-06 00:10:00+00:00,2025-12-06 03:05:00+00:00,3016.142317,3011.707538,3033.42,3033.42,0.03235,win,0.5589,0.0979,0.4611,3.214,
ETH/USDT,long,2025-12-06 15:50:00+00:00,2025-12-06 19:05:00+00:00,3041.855167,3032.883302,3070.0,3032.883302,0.032076,loss,-0.2878,0.0974,-0.3852,-1.339,
ETH/USDT,short,2025-12-06 17:00:00+00:00,2025-12-06 19:35:00+00:00,3051.6734,3058.601598,3029.27,3029.27,0.031969,win,0.7162,0.0972,0.619,2.795,
ETH/USDT,long,2025-12-07 15:15:00+00:00,2025-12-07 17:00:00+00:00,2951.429977,2939.002082,3033.21,3033.21,0.033074,win,2.7048,0.099,2.6058,6.34,
ETH/USDT,long,2025-12-07 15:45:00+00:00,2025-12-07 17:00:00+00:00,2969.994255,2958.80812,3033.21,3033.21,0.032864,win,2.0775,0.0986,1.9789,5.383,
ETH/USDT,short,2025-12-07 15:50:00+00:00,2025-12-07 15:55:00+00:00,3004.581958,3024.05469,2939.59,3024.05469,0.032483,loss,-0.6325,0.0979,-0.7304,-1.155,
ETH/USDT,long,2025-12-07 16:05:00+00:00,2025-12-07 17:00:00+00:00,3003.230865,2995.160848,3033.21,3033.21,0.032449,win,0.9728,0.0979,0.8748,3.341,
ETH/USDT,short,2025-12-07 18:45:00+00:00,2025-12-07 20:25:00+00:00,3135.17163,3139.92786,3119.56,3139.92786,0.031437,loss,-0.1495,0.0986,-0.2482,-1.66,
ETH/USDT,short,2025-12-07 21:10:00+00:00,2025-12-07 21:40:00+00:00,3133.827303,3140.607996,3108.18,3108.18,0.031435,win,0.8062,0.0981,0.7081,3.322,
ETH/USDT,long,2025-12-07 23:35:00+00:00,2025-12-08 05:20:00+00:00,3040.664572,3031.763526,3134.78,3134.78,0.032445,win,3.0536,0.1002,2.9534,10.227,
ETH/USDT,long,2025-12-08 00:45:00+00:00,2025-12-08 05:20:00+00:00,3065.066767,3057.498378,3134.78,3134.78,0.032183,win,2.2436,0.0998,2.1438,8.802,
ETH/USDT,short,2025-12-08 02:05:00+00:00,2025-12-08 02:55:00+00:00,3103.422513,3110.441964,3061.41,3110.441964,0.031782,loss,-0.2231,0.0987,-0.3218,-1.443,
ETH/USDT,short,2025-12-08 09:35:00+00:00,2025-12-08 12:40:00+00:00,3162.393013,3167.773428,3128.44,3128.44,0.031498,win,1.0695,0.0991,0.9704,5.726,
ETH/USDT,short,2025-12-08 13:10:00+00:00,2025-12-08 14:30:00+00:00,3151.818303,3158.291532,3124.21,3158.291532,0.031665,loss,-0.205,0.0999,-0.3049,-1.487,
ETH/USDT,long,2025-12-08 13:40:00+00:00,2025-12-08 14:30:00+00:00,3135.917175,3128.604154,3158.94,3158.94,0.031823,win,0.7326,0.1002,0.6325,2.718,
ETH/USDT,short,2025-12-08 16:15:00+00:00,2025-12-08 17:25:00+00:00,3142.717855,3158.221518,3091.92,3158.221518,0.031778,loss,-0.4927,0.1001,-0.5928,-1.203,
ETH/USDT,long,2025-12-08 19:40:00+00:00,2025-12-08 20:05:00+00:00,3116.102272,3111.917492,3130.11,3130.11,0.032011,win,0.4484,0.1,0.3484,2.601,
ETH/USDT,short,2025-12-09 02:15:00+00:00,2025-12-09 02:55:00+00:00,3128.95474,3136.947264,3100.91,3100.91,0.031902,win,0.8947,0.0994,0.7953,3.119,
ETH/USDT,long,2025-12-09 03:45:00+00:00,2025-12-09 04:35:00+00:00,3115.787115,3109.757924,3140.91,3109.757924,0.032088,loss,-0.1935,0.0999,-0.2933,-1.516,
ETH/USDT,long,2025-12-09 04:35:00+00:00,2025-12-09 05:15:00+00:00,3107.57301,3099.38,3150.0,3099.38,0.032154,loss,-0.2634,0.0998,-0.3632,-1.379,
ETH/USDT,short,2025-12-09 05:35:00+00:00,2025-12-09 07:40:00+00:00,3116.80082,3123.52458,3091.78,3123.52458,0.032035,loss,-0.2154,0.1,-0.3154,-1.464,
ETH/USDT,short,2025-12-09 05:35:00+00:00,2025-12-09 05:45:00+00:00,3109.86429,3114.952866,3091.78,3114.952866,0.032103,loss,-0.1634,0.0999,-0.2633,-1.612,
ETH/USDT,long,2025-12-09 05:55:00+00:00,2025-12-09 06:20:00+00:00,3111.11478,3105.888698,3150.0,3105.888698,0.032074,loss,-0.1676,0.0997,-0.2673,-1.595,
ETH/USDT,short,2025-12-09 06:05:00+00:00,2025-12-09 07:20:00+00:00,3111.08368,3116.793234,3091.78,3116.793234,0.032071,loss,-0.1831,0.0999,-0.283,-1.545,
ETH/USDT,long,2025-12-09 12:30:00+00:00,2025-12-09 13:40:00+00:00,3126.20232,3114.386998,3200.0,3114.386998,0.031867,loss,-0.3765,0.0994,-0.4759,-1.264,
ETH/USDT,short,2025-12-09 13:25:00+00:00,2025-12-09 14:30:00+00:00,3132.01321,3138.447564,3102.69,3102.69,0.031804,win,0.9326,0.0991,0.8335,4.073,
ETH/USDT,long,2025-12-09 15:15:00+00:00,2025-12-09 15:25:00+00:00,3122.805622,3113.397196,3160.13,3160.13,0.031924,win,1.1916,0.1003,1.0913,3.633,
ETH/USDT,short,2025-12-10 00:00:00+00:00,2025-12-10 01:30:00+00:00,3321.433453,3327.305328,3298.82,3298.82,0.030081,win,0.6802,0.0996,0.5807,3.287,
ETH/USDT,long,2025-12-10 10:20:00+00:00,2025-12-10 10:50:00+00:00,3327.733035,3317.796308,3367.77,3317.796308,0.030059,loss,-0.2987,0.0999,-0.3986,-1.334,
ETH/USDT,long,2025-12-10 12:05:00+00:00,2025-12-10 13:20:00+00:00,3312.920632,3307.498368,3330.97,3330.97,0.030169,win,0.5445,0.1002,0.4443,2.716,
ETH/USDT,long,2025-12-10 13:30:00+00:00,2025-12-10 14:35:00+00:00,3328.698517,3318.726122,3367.77,3318.726122,0.030053,loss,-0.2997,0.0999,-0.3996,-1.333,
ETH/USDT,short,2025-12-10 17:40:00+00:00,2025-12-10 17:45:00+00:00,3364.9167,3370.553976,3324.08,3370.553976,0.029706,loss,-0.1675,0.1,-0.2675,-1.597,
ETH/USDT,long,2025-12-10 18:55:00+00:00,2025-12-10 19:00:00+00:00,3365.331825,3350.899686,3424.12,3350.899686,0.029686,loss,-0.4284,0.0997,-0.5281,-1.233,
ETH/USDT,long,2025-12-10 18:55:00+00:00,2025-12-10 19:00:00+00:00,3378.643477,3370.005864,3424.12,3370.005864,0.029566,loss,-0.2554,0.0998,-0.3551,-1.391,
ETH/USDT,long,2025-12-10 21:25:00+00:00,2025-12-10 21:30:00+00:00,3355.581952,3349.909884,3378.71,3349.909884,0.02972,loss,-0.1686,0.0996,-0.2682,-1.591,
ETH/USDT,short,2025-12-10 22:40:00+00:00,2025-12-10 23:35:00+00:00,3348.230047,3355.681002,3323.69,3323.69,0.029769,win,0.7305,0.0993,0.6312,2.846,
ETH/USDT,long,2025-12-10 22:50:00+00:00,2025-12-10 23:25:00+00:00,3338.743537,3332.763314,3360.22,3332.763314,0.02985,loss,-0.1785,0.0996,-0.2781,-1.558,
ETH/USDT,short,2025-12-11 04:10:00+00:00,2025-12-11 04:20:00+00:00,3199.089655,3208.971666,3168.33,3168.33,0.031179,win,0.959,0.0993,0.8598,2.791,
ETH/USDT,short,2025-12-11 13:00:00+00:00,2025-12-11 13:05:00+00:00,3199.024688,3203.450562,3174.5,3174.5,0.031233,win,0.766,0.0995,0.6664,4.821,
ETH/USDT,short,2025-12-11 15:00:00+00:00,2025-12-11 15:05:00+00:00,3166.840788,3172.404354,3147.35,3172.404354,0.031593,loss,-0.1758,0.1001,-0.2759,-1.57,
ETH/USDT,long,2025-12-11 16:30:00+00:00,2025-12-11 16:45:00+00:00,3165.54198,3158.41819,3190.73,3190.73,0.031588,win,0.7956,0.1004,0.6953,3.09,
ETH/USDT,short,2025-12-11 19:00:00+00:00,2025-12-11 19:15:00+00:00,3207.37551,3217.153302,3169.0,3169.0,0.031219,win,1.1981,0.0995,1.0985,3.599,
ETH/USDT,short,2025-12-11 20:00:00+00:00,2025-12-11 20:05:00+00:00,3205.821288,3220.69401,3159.0,3159.0,0.031303,win,1.4657,0.0996,1.366,2.934,
ETH/USDT,short,2025-12-11 22:40:00+00:00,2025-12-12 00:55:00+00:00,3247.020678,3261.072084,3175.0,3175.0,0.03099,win,2.2319,0.0995,2.1324,4.897,
ETH/USDT,long,2025-12-11 22:40:00+00:00,2025-12-11 22:45:00+00:00,3240.694537,3231.55356,3269.73,3231.55356,0.031048,loss,-0.2838,0.1005,-0.3843,-1.354,
ETH/USDT,long,2025-12-11 22:45:00+00:00,2025-12-12 00:50:00+00:00,3229.784085,3219.775916,3269.73,3219.775916,0.031129,loss,-0.3115,0.1004,-0.4119,-1.322,
ETH/USDT,long,2025-12-11 23:45:00+00:00,2025-12-12 00:45:00+00:00,3236.362372,3226.894492,3269.73,3226.894492,0.031062,loss,-0.2941,0.1004,-0.3945,-1.341,
ETH/USDT,short,2025-12-12 01:15:00+00:00,2025-12-12 01:20:00+00:00,3226.021183,3231.906252,3175.0,3231.906252,0.03125,loss,-0.1839,0.1009,-0.2848,-1.549,
ETH/USDT,short,2025-12-12 03:35:00+00:00,2025-12-12 06:05:00+00:00,3246.13612,3253.6506,3175.0,3253.6506,0.031039,loss,-0.2332,0.1009,-0.3341,-1.432,
ETH/USDT,short,2025-12-12 05:20:00+00:00,2025-12-12 05:45:00+00:00,3242.542917,3247.009272,3226.84,3247.009272,0.03107,loss,-0.1388,0.1008,-0.2396,-1.726,
ETH/USDT,short,2025-12-12 15:35:00+00:00,2025-12-12 15:40:00+00:00,3212.947723,3219.59379,3180.0,3180.0,0.031324,win,1.0321,0.1001,0.9319,4.477,
ETH/USDT,long,2025-12-12 17:20:00+00:00,2025-12-12 17:25:00+00:00,3079.433947,3066.746528,3234.81,3066.746528,0.032743,loss,-0.4154,0.1006,-0.516,-1.242,
ETH/USDT,short,2025-12-12 17:35:00+00:00,2025-12-12 18:10:00+00:00,3073.297583,3079.375752,3049.54,3079.375752,0.032774,loss,-0.1992,0.1008,-0.3,-1.506,
ETH/USDT,short,2025-12-12 22:05:00+00:00,2025-12-12 22:20:00+00:00,3082.787835,3088.747626,3062.29,3088.747626,0.032654,loss,-0.1946,0.1008,-0.2954,-1.518,
